"","ground.truth","predicted.score"
"707",0,0.50143187266296
"708",0,0.501315176571505
"709",0,0.500933942124836
"710",0,0.501258799691423
"711",0,0.501336859978095
"712",0,0.501312022621041
"713",0,0.501171277479033
"714",0,0.501371553418146
"715",0,0.501431478419663
"716",0,0.501096371023833
"717",0,0.500525109367279
"718",0,0.4992166059713
"719",0,0.501467354552317
"720",0,0.501307291695151
"721",0,0.501358937623274
"722",0,0.499612034676811
"723",0,0.501347898801342
"724",0,0.501129881812707
"725",0,0.500339025146649
"726",0,0.500099323307607
"727",0,0.501409006548821
"728",0,0.501176796900009
"729",0,0.501349475775984
"730",0,0.500756925941218
"731",0,0.501466171822908
"732",0,0.500476222846727
"733",0,0.501388505889752
"734",0,0.50119729760397
"735",0,0.50145119058231
"736",0,0.500988742189745
"737",0,0.501107015628439
"738",0,0.499804032668655
"739",0,0.50123080836136
"740",0,0.500333899944091
"741",0,0.50146853728171
"742",0,0.501386534672286
"743",0,0.500308273930273
"744",0,0.501449613609464
"745",0,0.501367610982435
"746",0,0.500557043298729
"747",0,0.50115590194767
"748",0,0.501304137744426
"749",0,0.501466171822908
"750",0,0.501319119009437
"751",0,0.498674125213995
"752",0,0.501376678584314
"753",0,0.501462623634582
"754",0,0.501138949436199
"755",0,0.501008060192643
"756",0,0.501458286959762
"757",0,0.501378255558462
"758",0,0.501185864519561
"759",0,0.500722626568284
"760",0,0.50144843087981
"761",0,0.500982434269789
"762",0,0.501081783971464
"763",0,0.501397573489535
"764",0,0.501290733452694
"765",0,0.501438969041996
"766",0,0.501016733580724
"767",0,0.500918566562969
"768",0,0.501456709987046
"769",0,0.501452373311926
"770",0,0.50145119058231
"771",0,0.500889786660467
"772",0,0.500833409574273
"773",0,0.496926465956267
"774",0,0.501371553418146
"775",0,0.501205576733278
"776",0,0.495934198346863
"777",0,0.501462229391426
"778",0,0.500910287413549
"779",0,0.500449808351936
"780",0,0.501465777579768
"781",0,0.501408218062021
"782",0,0.501084543684216
"783",0,0.501367610982435
"784",0,0.50143975752852
"785",0,0.501414525956225
"786",0,0.501415708686338
"787",0,0.500551523854105
"788",0,0.501171671723398
"789",0,0.50051328198416
"790",0,0.50143502660927
"791",0,0.501408218062021
"792",0,0.501123179655734
"793",0,0.500514070476386
"794",0,0.501303349256729
"795",0,0.501260376667532
"796",0,0.501287973745342
"797",0,0.501371159174582
"798",0,0.501321090228342
"799",0,0.501457892716586
"800",0,0.501173642945201
"801",0,0.500383574981145
"802",0,0.501330552078511
"803",0,0.5007368194131
"804",0,0.501378255558462
"805",0,0.501260376667532
"806",0,0.501090063109523
"807",0,0.501325821153545
"808",0,0.501466171822908
"809",0,0.501295858623283
"810",0,0.491512660732926
"811",0,0.501449219366247
"812",0,0.499906536757274
"813",0,0.501297041354918
"814",0,0.501368399469591
"815",0,0.501176402655663
"816",0,0.501410189279008
"817",0,0.50106286022511
"818",0,0.501409400792218
"819",0,0.500576361353836
"820",0,0.501436209339106
"821",0,0.501444488447513
"822",0,0.501248549346109
"823",0,0.501222134989908
"824",0,0.500938278821455
"825",0,0.50145040209589
"826",0,0.500068177832693
"827",0,0.492681703283866
"828",0,0.501468143038581
"829",0,0.501440940258293
"830",0,0.500238886562037
"831",0,0.501423987796687
"832",0,0.501458681202937
"833",0,0.500915806846551
"834",0,0.50122095225738
"835",0,0.501386140428788
"836",0,0.500270426276173
"837",0,0.501445671177221
"838",0,0.501460652418782
"839",0,0.501332523297177
"840",0,0.500589765717597
"841",0,0.501141709147548
"842",0,0.501435815095829
"843",0,0.501461440905108
"844",0,0.501455921500677
"845",0,0.500787677097111
"846",0,0.501245395393493
"847",0,0.501462623634582
"848",0,0.499942413190588
"849",0,0.500406047019288
"850",0,0.501076264545762
"851",0,0.501269838523654
"852",0,0.493114498612599
"853",0,0.501008454437569
"854",0,0.501140526414121
"855",0,0.497703109062238
"856",0,0.501382592237226
"857",0,0.501401515923937
"858",0,0.498866122109644
"859",0,0.501302560769026
"860",0,0.500800687199748
"861",0,0.501405852601578
"862",0,0.501368793713166
"863",0,0.501430295689762
"864",0,0.501056946553747
"865",0,0.501461440905108
"866",0,0.50120124004658
"867",0,0.49224458325458
"868",0,0.501261953643615
"869",0,0.501235933535052
"870",0,0.501435815095829
"871",0,0.50143502660927
"872",0,0.501447642393365
"873",0,0.501315176571505
"874",0,0.501400727437071
"875",0,0.500811726073862
"876",0,0.50136406279015
"877",0,0.499393228073164
"878",0,0.500898460056371
"879",0,0.501422016580008
"880",0,0.501428324473225
"881",0,0.501312811108667
"882",0,0.501405852601578
"883",0,0.500283042161239
"884",0,0.501300195305876
"885",0,0.501276540671192
"886",0,0.499761848298017
"887",0,0.501289156477074
"888",0,0.501085726418233
"889",0,0.50075810867809
"890",0,0.501293098916077
"891",0,0.501397179246085
"892",0,0.501377467071392
"893",0,0.501463017877737
"894",0,0.501433449636129
"895",0,0.50144843087981
"896",0,0.50145119058231
"897",0,0.501453950284722
"898",0,0.441716965062883
"899",0,0.501465383336626
"900",0,0.501214644350334
"901",0,0.498525495439202
"902",0,0.501172854456484
"903",0,0.499948326888454
"904",0,0.501468143038581
"905",0,0.501443305717789
"906",0,0.500505791307887
"907",0,0.501166546546541
"908",0,0.499256424777874
"909",0,0.501379832532582
"910",0,0.501348687288666
"911",0,0.501125939367478
"912",0,0.501409400792218
"913",0,0.50134711031401
"914",0,0.501067985406717
"915",0,0.500853121844656
"916",0,0.501464989093483
"917",0,0.50051564746083
"918",0,0.501356572161543
"919",0,0.500445471643591
"920",0,0.488422628082397
"921",0,0.501451979068723
"922",0,0.501408612305422
"923",0,0.495475329284515
"924",0,0.501460258175617
"925",0,0.501037628558577
"926",0,0.501351446994249
"927",0,0.501467354552317
"928",0,0.50084917939079
"929",0,0.501339225440329
"930",0,0.501461046661946
"931",0,0.501431084176365
"932",0,0.500842082973564
"933",0,0.501056552308979
"934",0,0.501237116267406
"935",0,0.501458286959762
"936",0,0.501338042709219
"937",0,0.500643777409845
"938",0,0.50132779237231
"939",0,0.501414525956225
"940",0,0.501428324473225
"941",0,0.501465383336626
"942",0,0.501260770911555
"943",0,0.499333302697996
"944",0,0.501451584825517
"945",0,0.501403487141073
"946",0,0.501403487141073
"947",0,0.50145040209589
"948",0,0.501290339208792
"949",0,0.501466566066046
"950",0,0.500926057221533
"951",0,0.50141886263323
"952",0,0.491491771702413
"953",0,0.501166152302157
"954",0,0.50106286022511
"955",0,0.501379438289055
"956",0,0.501380621019632
"957",0,0.501291127696596
"958",0,0.501379044045525
"959",0,0.501243029928967
"960",0,0.501198480336769
"961",0,0.500804629654879
"962",0,0.501175614166967
"963",0,0.501376284340773
"964",0,0.467021887370682
"965",0,0.500255050665785
"966",0,0.501073899077523
"967",0,0.500446654382237
"968",0,0.500958385322106
"969",0,0.500673345848222
"970",0,0.501256039983173
"971",0,0.501117265987482
"972",0,0.501459075446109
"973",0,0.499784320345543
"974",0,0.492234335314188
"975",0,0.501453950284722
"976",0,0.500037426603776
"977",0,0.470756245862078
"978",0,0.499654219032688
"979",0,0.501149199792288
"980",0,0.501208336442901
"981",0,0.499369573317631
"982",0,0.501419651119935
"983",0,0.501355783674285
"984",0,0.5014551330143
"985",0,0.500417874407132
"986",0,0.501456709987046
"987",0,0.498037029800396
"988",0,0.50146774879545
"989",0,0.501436603582382
"990",0,0.501337648465513
"991",0,0.501037234313745
"992",0,0.501459075446109
"993",0,0.501086909152237
"994",0,0.50138298648074
"995",0,0.501465383336626
"996",0,0.501206759465983
"997",0,0.500924874485998
"998",0,0.501465383336626
"999",0,0.501337254221805
"1000",0,0.501161815613839
"1001",0,0.501425959013322
"1002",0,0.49094590872916
"1003",0,0.500300389002613
"1004",0,0.501016733580724
"1005",0,0.501354600943387
"1006",0,0.42155173531572
"1007",0,0.501448825123029
"1008",0,0.501402698654224
"1009",0,0.500867708923035
"1010",0,0.501171277479033
"1011",0,0.501174825678265
"1012",0,0.50115590194767
"1013",0,0.501290733452694
"1014",0,0.501466566066046
"1015",0,0.50136918795674
"1016",0,0.499825716224779
"1017",0,0.501441334501547
"1018",0,0.500571630401722
"1019",0,0.50137589009723
"1020",0,0.429501331470775
"1021",0,0.500859824015985
"1022",0,0.500889392415186
"1023",0,0.501427930229912
"1024",0,0.500589765717597
"1025",0,0.501142891880962
"1026",0,0.501361697328551
"1027",0,0.501351841237897
"1028",0,0.501464594850337
"1029",0,0.501259982423507
"1030",0,0.501364851277337
"1031",0,0.492885092111812
"1032",0,0.50019275972676
"1033",0,0.501463806364041
"1034",0,0.501431478419663
"1035",0,0.456562460272198
"1036",0,0.501466566066046
"1037",0,0.499151949712708
"1038",0,0.501174825678265
"1039",0,0.501395602272269
"1040",0,0.499768944733978
"1041",0,0.499073494900638
